"Name","Photo","Business","Event","Year","Short Description","Long Description","Website","Email","Phone","ID","Created Date","Updated Date","Owner","Alumni-40u40-Niagara 40u40 Ni... (Year)","Alumni-40u40-Niagara 40... (Year, Name)"
"Kirsten McIntosh ",,"Revlon","40u40 Niagara",2011,,,,,,"85eca375-5805-4fe7-818b-9bf2a45ffdf7",2023-02-25T20:43:24Z,2023-02-25T20:43:24Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2011","/alumni/40u40/niagara/2011/kirsten-mcintosh-"
"Jayne Paquin",,"PenFinancial Credit Union  ","40u40 Niagara",2010,,,,,,"862e3069-675a-4ec8-8d55-76b6870ede89",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2010","/alumni/40u40/niagara/2010/jayne-paquin"
"Timothy Nelles","wix:image://v1/5dfc93_ddd42ea8cacf41c2919a5846d3bdb3e0~mv2.jpg/Timothy%20Nelles.jpg#originWidth=750&originHeight=750","Grant Thornton LLP","40u40 Niagara",2022,,,,,,"8648c01e-df1e-4631-8b73-b78e0449bdbe",2023-02-25T17:11:37Z,2023-02-28T00:57:21Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52","/alumni/40u40/niagara/2022","/alumni/40u40/niagara/2022/timothy-nelles"
"Kristi Lawrence","wix:image://v1/5dfc93_55714801916b4de38713797f210e5641~mv2.png/Kris.png#originWidth=549&originHeight=557","Gillian's Place","40u40 Niagara",2020,,,,,,"866c550a-fbfb-4c40-8288-9f131d261dcd",2023-02-25T20:43:26Z,2023-03-03T18:58:34Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2020","/alumni/40u40/niagara/2020/kristi-lawrence"
"Chrissy Sadowski","wix:image://v1/5dfc93_7f9a9de0c1ee4e9da813b0b569a7d8ac~mv2.jpeg/Chrissy%20Sadowski.jpeg#originWidth=3024&originHeight=4032","Community Care St. Catherines & Thorold","40u40 Niagara",2019,,,,,,"8698c714-61e8-4ccc-a0c1-fd6c3b18e5c8",2023-02-25T20:43:26Z,2023-03-02T01:29:57Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2019","/alumni/40u40/niagara/2019/chrissy-sadowski"
"Angelique Sobschak",,"Angelique’s Weddings and Events","40u40 Niagara",2006,,,,,,"86dcb56a-ec61-4907-b0bb-24d8355b4fbd",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2006","/alumni/40u40/niagara/2006/angelique-sobschak"
"Henry D'Angela",,"D'Angela Financial Services Inc.","40u40 Niagara",2006,,,,,,"876d9d10-0e7d-478f-a777-285e9f1492ae",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2006","/alumni/40u40/niagara/2006/henry-d'angela"
"Michael Idzenga","wix:image://v1/5dfc93_c4e801c746334df9b03e3479cf9cac97~mv2.png/Michael%20Idzenga.png#originWidth=866&originHeight=712","The Crux Escape Rooms Inc. ","40u40 Niagara",2020,,,,,,"87837a33-ac38-4d54-8a92-539b72fa4651",2023-02-25T20:43:26Z,2023-03-03T18:43:06Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2020","/alumni/40u40/niagara/2020/michael-idzenga"
"Richie Roberts","wix:image://v1/5dfc93_b9748aba2267411091a3199b7d6af1cf~mv2.jpg/Roberts-Richie.jpg#originWidth=2179&originHeight=1453","Fielding Estate Winery","40u40 Niagara",2013,,,,,,"88379083-2917-46fa-b149-7a86e00b00e1",2023-02-25T20:43:24Z,2023-03-03T01:05:44Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2013","/alumni/40u40/niagara/2013/richie-roberts"
"Daniel Lenko",,"Daniel Lenko Estate Winery","40u40 Niagara",2006,,,,,,"883b1f75-808d-4249-99a7-b6d65d95ec7f",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2006","/alumni/40u40/niagara/2006/daniel-lenko"
"John Darch","wix:image://v1/5dfc93_8c4a07e9621342f3baba4a53e58e69f8~mv2.jpg/John%20Darch.jpg#originWidth=4480&originHeight=4480","The Co-Operators",,2018,,,,,,"892e4b09-ed79-4bfd-b6c5-1c33f0155266",2023-06-06T17:23:06Z,2023-06-06T17:42:21Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82","/alumni/40u40/niagara/2018","/alumni/40u40/niagara/2018/john-darch"
"Nick Mirka","wix:image://v1/5dfc93_44732713898247308aaf24943a8d8a84~mv2.png/MirkaNick.tif#originWidth=1214&originHeight=1619","Creative Director MRP Studios","40u40 Niagara",2015,,,,,,"898a2506-16e3-4c10-917a-e55e05f9b912",2023-02-25T20:43:25Z,2023-03-03T12:39:59Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2015","/alumni/40u40/niagara/2015/nick-mirka"
"Tiffany Clark","wix:image://v1/5dfc93_d5830ba2f0f140ec8a1eb76df9de2d43~mv2.png/TiffanyClark.tif#originWidth=640&originHeight=480","Director of Finance, City of NF","40u40 Niagara",2012,,,,,,"898fcefa-aa8e-4f19-9a53-1ab7d714aca6",2023-02-25T20:43:24Z,2023-03-03T02:50:54Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2012","/alumni/40u40/niagara/2012/tiffany-clark"
"Michelle Reynolds","wix:image://v1/5dfc93_48719a9b4d8147828ff8dd8a56363f45~mv2.png/Michelle%20Reynolds.png#originWidth=718&originHeight=730","Reynolds Regier Homes at Royal LePage NRC and Brunch Beverages ","40u40 Niagara",2021,,,,,,"89ca03f6-38cb-4e56-8053-f9c2a6ad810c",2023-02-25T17:11:37Z,2023-03-03T16:47:20Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52","/alumni/40u40/niagara/2021","/alumni/40u40/niagara/2021/michelle-reynolds"
"Jhon Canon","wix:image://v1/5dfc93_c644eee0c4ad4a32bcc7629650959189~mv2.png/Jhon%20Canon.png#originWidth=728&originHeight=728","OnDemand Staffing","40u40 Niagara",2021,,,,,,"89d623cf-0c64-4d1d-a9db-c03298e1d20c",2023-02-25T17:11:37Z,2023-03-03T16:45:04Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52","/alumni/40u40/niagara/2021","/alumni/40u40/niagara/2021/jhon-canon"
"David Napper",,"Exposé Retail Strategies Inc,","40u40 Niagara",2008,,,,,,"8a604a4e-126e-4c4e-bc71-dc4c36f935ab",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2008","/alumni/40u40/niagara/2008/david-napper"
"Mark Goobie",,"Westridge/Braymark","40u40 Niagara",2010,,,,,,"8a9800e0-c268-4d24-a149-68ea20c97d9f",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2010","/alumni/40u40/niagara/2010/mark-goobie"
"Amy Ball",,"na","40u40 Niagara",2010,,,,,,"8ad778ae-7e85-4367-b3f0-a8ad0c901a4e",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2010","/alumni/40u40/niagara/2010/amy-ball"
"Justin Callon","wix:image://v1/5dfc93_c73674bfbb074da6bc067285e4239cf1~mv2.png/Justin%20Callon.png#originWidth=898&originHeight=648","ServiceMaster Restore of Niagara","40u40 Niagara",2020,,,,,,"8b093836-fefd-46e6-9464-6686d1a24715",2023-02-25T20:43:26Z,2023-03-03T18:38:57Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2020","/alumni/40u40/niagara/2020/justin-callon"
"Alba Victoria Bonato","wix:image://v1/5dfc93_0f9d9207b31e461b8fb6c2ec0e25b330~mv2.jpg/VictoriaBonato_edited.jpg#originWidth=336&originHeight=417","Owner of AVY Studio","40u40 Niagara",2012,,,,,,"8b2068db-864d-4a65-8600-c1b1c08dfa70",2023-02-25T20:43:24Z,2023-03-04T00:50:25Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2012","/alumni/40u40/niagara/2012/alba-victoria-bonato"
"Michelle Grocholsky","wix:image://v1/8fde95_2d3b709bf479486f9d9726e14a243b18~mv2.jpg/Michelle%20Headshot%203_edited.jpg#originWidth=1934&originHeight=1863","Empowered EDI","40u40 Niagara",2023,,,,,,"8b528f7c-a923-4093-8b7a-aeac4a5e68e4",2024-06-11T21:57:34Z,2024-06-11T22:00:18Z,"a3583ac7-0c32-4751-bbf4-ab157b07101d","/alumni/40u40/niagara/2023","/alumni/40u40/niagara/2023/michelle-grocholsky"
"Chris Roy",,"Accepted Mortgage Prof’s","40u40 Niagara",2004,,,,,,"8b5bfbcd-3679-4d60-9cbd-7a226618ac10",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2004","/alumni/40u40/niagara/2004/chris-roy"
"Christopher Raimondo","wix:image://v1/5dfc93_1525989231cc482a80e08e9e1bb0000a~mv2.png/Christopher%20Raimondo.png#originWidth=716&originHeight=712","Law Office of Christopher A. Raimondo","40u40 Niagara",2021,,,,,,"8b6921bf-39eb-410b-a39f-aa41d85a498c",2023-02-25T17:11:37Z,2023-03-03T16:43:56Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52","/alumni/40u40/niagara/2021","/alumni/40u40/niagara/2021/christopher-raimondo"
"Graham Lowe","wix:image://v1/5dfc93_e7003f6867c04a0b80fa8ece413c5fc3~mv2.jpg/Lowe-Graham.jpg#originWidth=1600&originHeight=1067","The Graham Lowe Group Inc","40u40 Niagara",2016,,,,,,"8b9b8b2c-c0a7-4b1b-a3b6-6f20cbf92f90",2023-02-25T20:43:25Z,2023-03-03T13:12:14Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2016","/alumni/40u40/niagara/2016/graham-lowe"
"Dr Joe Rogers","wix:image://v1/5dfc93_06cf42b4c8014d6591a2cd05d4bfb2b6~mv2.jpg/Dr%20Joe%20Rogers.jpg#originWidth=2417&originHeight=3022","Mycare Dental",,2018,,,,,,"8c004c52-b407-45af-a5cb-6bf5ee51805e",2023-06-06T17:23:23Z,2023-06-07T17:05:51Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82","/alumni/40u40/niagara/2018","/alumni/40u40/niagara/2018/dr-joe-rogers"
"Patti Wallington",,"Occasions in Niagara","40u40 Niagara",2005,,,,,,"8c43bba9-2fe2-40af-8340-1fa8d1169556",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2005","/alumni/40u40/niagara/2005/patti-wallington"
"Sarah Milan-Biancaniello","wix:image://v1/8fde95_14d8e4cd40254ff3b163e37b00db07b4~mv2.jpg/Sarah%20Milan-Headshot_edited.jpg#originWidth=1891&originHeight=2144","Sarah's Soaps","40u40 Niagara",2023,,,,,,"8d3cf1a9-b8cc-4d32-a44c-663724b4fe47",2024-06-11T21:57:34Z,2024-06-11T22:00:18Z,"a3583ac7-0c32-4751-bbf4-ab157b07101d","/alumni/40u40/niagara/2023","/alumni/40u40/niagara/2023/sarah-milan-biancaniello"
"Raiana Schwenker","wix:image://v1/5dfc93_0276de8998fb4016a51194cfecbc2b48~mv2.png/Raiana%20Schwenker.png#originWidth=830&originHeight=586","McGarr Realty","40u40 Niagara",2020,,,,,,"8d570d92-5610-40e6-bc00-179edeb0aa71",2023-02-25T20:43:26Z,2023-03-03T18:43:55Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2020","/alumni/40u40/niagara/2020/raiana-schwenker"
"Brandon Currie","wix:image://v1/5dfc93_88040479dc564c16819065f5100d26a3~mv2.png/CurrieBrandon.tif#originWidth=1214&originHeight=1619","Sun Life Advisor","40u40 Niagara",2015,,,,,,"8d95e013-205e-49c4-abf6-495ad5c501c4",2023-02-25T20:43:24Z,2023-03-03T12:27:29Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2015","/alumni/40u40/niagara/2015/brandon-currie"
"Dave Moukperian",,"iddler's Pourhouse & Monty’s Gastro Pub","40u40 Niagara",2005,,,,,,"8dab4859-b53f-4ce7-8b5c-e6275a40f519",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2005","/alumni/40u40/niagara/2005/dave-moukperian"
"Stephanie Babin","wix:image://v1/5dfc93_591299844ffc4b739e4cbd186958ecf4~mv2.jpg/BabinStephanie.jpg#originWidth=1500&originHeight=2100","Henry Schein Canada Inc.","40u40 Niagara",2014,,,,,,"8e2a981d-dc59-40f6-a554-15cae8cc406d",2023-02-25T20:43:24Z,2023-03-03T12:10:37Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2014","/alumni/40u40/niagara/2014/stephanie-babin"
"Tyler Thomas",,"The Audio Loft","40u40 Niagara",2008,,,,,,"8e6e2e59-2171-4247-af6c-f73d8e9894e9",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2008","/alumni/40u40/niagara/2008/tyler-thomas"
"Jess Boulay","wix:image://v1/8fde95_b3c351e9a2c04a50a61f09d45424aa35~mv2.jpg/Jess%20Boulay-Headshot_edited.jpg#originWidth=1097&originHeight=1177","Giant Shoe Creative Agency Ltd.","40u40 Niagara",2023,,,,,,"8ecafa22-9746-4aee-8b13-0926ab3b36b4",2024-06-11T21:57:34Z,2024-06-11T22:00:18Z,"a3583ac7-0c32-4751-bbf4-ab157b07101d","/alumni/40u40/niagara/2023","/alumni/40u40/niagara/2023/jess-boulay"
,,,,,,,,,,"8f8b32e1-e07d-476d-bfe4-fa82e189263d",2023-06-06T17:12:08Z,2023-06-06T17:12:08Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82",,
,,,,,,,,,,"909922f6-e0de-4d9f-9745-1fd6463a1fab",2023-06-05T18:42:37Z,2023-06-05T18:42:37Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52",,
"Jeff Aird","wix:image://v1/5dfc93_295d6d222f7b4b51815b217a35c7ff31~mv2.jpg/Aird-Jeff_edited.jpg#originWidth=2275&originHeight=2425","Niagara Orthopaedic Institute","40u40 Niagara",2016,,,,,,"90c6c080-218e-4794-a143-36d99c15af70",2023-02-25T20:43:25Z,2023-03-03T19:11:33Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2016","/alumni/40u40/niagara/2016/jeff-aird"
"Mark Basciano",,"Mountainview Homes","40u40 Niagara",2004,,,,,,"90cab0ce-bad2-415f-b465-581c7ec015b2",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2004","/alumni/40u40/niagara/2004/mark-basciano"
"Bex McKnight","wix:image://v1/5dfc93_80a7b60f1324418191ea2414d330e421~mv2.png/Bex%20Mcknight.png#originWidth=716&originHeight=724","McKnight Inclusive Design","40u40 Niagara",2021,,,,,,"9120bdcf-47e8-4476-aa53-e8914b191688",2023-02-25T17:11:37Z,2023-03-03T16:43:36Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52","/alumni/40u40/niagara/2021","/alumni/40u40/niagara/2021/bex-mcknight"
"Donnie Edwards",,"Boggio Pharmacy","40u40 Niagara",2004,,,,,,"91db6698-79fb-4e89-b411-b3b860693b7b",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2004","/alumni/40u40/niagara/2004/donnie-edwards"
"Anne Kelly",,"Inviting Elegance","40u40 Niagara",2007,,,,,,"91e7ec8a-6327-4a7e-baf9-e479b4940d4e",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2007","/alumni/40u40/niagara/2007/anne-kelly"
"Bailey Charles","wix:image://v1/a3583a_f103b3aeb54746a7b7a9a02eb3ce4610~mv2.png/Bailey%20Charles.png#originWidth=1620&originHeight=1620",,"40u40",2024,,,,,,"92160cdc-0042-4198-a807-5db0f18d0000",2023-06-05T21:33:51Z,2024-06-11T21:42:10Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82","/alumni/40u40/niagara/2024","/alumni/40u40/niagara/2024/bailey-charles"
"Jay Fast","wix:image://v1/5dfc93_dd76f7a8db1f46cda41a662cb968d5cb~mv2.jpg/Jay%20Fast.jpg#originWidth=960&originHeight=960","C.R Smith Financial Services",,2018,,,,,,"928fb4ee-28b6-43c4-a694-985d738f37b5",2023-06-06T17:23:09Z,2023-06-06T17:46:38Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82","/alumni/40u40/niagara/2018","/alumni/40u40/niagara/2018/jay-fast"
"Diana Sneek","wix:image://v1/5dfc93_c5e53644e849425bb98c72754839764b~mv2.jpg/Sneek-Adam.jpg#originWidth=960&originHeight=643","The Mill Greenhouses (Ridgeway)","40u40 Niagara",2013,,,,,,"92e06a49-64fe-40f9-a9d2-ca3c46e3639e",2023-02-25T20:43:24Z,2023-03-03T01:06:56Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2013","/alumni/40u40/niagara/2013/diana-sneek"
"Paul Harber","wix:image://v1/5dfc93_82ada89ca7964c8a9f0f8875bcbbf273~mv2.png/Paul%20Harber.png#originWidth=622&originHeight=702","Ravine Vineyard Estate Winery","40u40 Niagara",2020,,,,,,"9329d830-947e-4d19-bc62-381de748ecf7",2023-02-25T20:43:26Z,2023-03-03T18:43:44Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2020","/alumni/40u40/niagara/2020/paul-harber"
"Natalie Tokar",,"Epicure","40u40 Niagara",2011,,,,,,"93efd8c3-f636-4203-b76b-2ff57466a48f",2023-02-25T20:43:24Z,2023-02-25T20:43:24Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2011","/alumni/40u40/niagara/2011/natalie-tokar"
"Cristoforo Callabrese","wix:image://v1/8fde95_11113dd43b1f43c384b79cc62fbae2d9~mv2.png/Cristoforo%20Callabrese_edited.png#originWidth=202&originHeight=252","N'ata Cosa Ristorante Pizzeria And Sociale Ristorante Bar",,2018,,,,,,"9456be4e-f224-4288-9b48-6ca13bf5fbba",2023-06-06T17:22:55Z,2023-06-07T17:03:22Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82","/alumni/40u40/niagara/2018","/alumni/40u40/niagara/2018/cristoforo-callabrese"
"Daniel Haine",,"Karl A Hammons Funeral Home","40u40 Niagara",2006,,,,,,"9466bb0c-f6eb-4a0a-a5da-cdfa88791a8b",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2006","/alumni/40u40/niagara/2006/daniel-haine"
"Jason Dell",,"Dell Smart Home Solutions","40u40 Niagara",2008,,,,,,"946a681b-f901-4cfb-8db3-27580c8b05cd",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2008","/alumni/40u40/niagara/2008/jason-dell"
"Harry Powell",,"Powell Drywall","40u40 Niagara",2004,,,,,,"9497f181-c03b-45f3-8cf1-aa59588933a5",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2004","/alumni/40u40/niagara/2004/harry-powell"
"Allison Styger","wix:image://v1/5dfc93_58224ba27e5c4427983810526a1801f2~mv2.png/StygerAllison.tif#originWidth=1214&originHeight=1619","Unknown","40u40 Niagara",2015,,,,,,"94baf2df-a3c4-4d79-9338-2163b13ab0cd",2023-02-25T20:43:25Z,2023-03-03T12:26:10Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2015","/alumni/40u40/niagara/2015/allison-styger"
"Jordan Gadula","wix:image://v1/5dfc93_0489932eb0ac4808bdaf0598af3d04b7~mv2.png/GadulaJordan.tif#originWidth=1214&originHeight=1619","Gadula Finanical ","40u40 Niagara",2015,,,,,,"95685088-e3ce-492b-8846-41c3268c542d",2023-02-25T20:43:25Z,2023-03-03T12:37:43Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2015","/alumni/40u40/niagara/2015/jordan-gadula"
"Jeff Scull","wix:image://v1/5dfc93_2c79f399a99841b89ac385621104a183~mv2.jpg/Scull.JPG#originWidth=1934&originHeight=2897","Edge Thriatlon","40u40 Niagara",2019,,,,,,"95fa84a0-3d71-452f-94c5-fa0846aba64d",2023-02-25T20:43:26Z,2023-03-02T11:46:32Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2019","/alumni/40u40/niagara/2019/jeff-scull"
"Lauren Angle","wix:image://v1/5dfc93_066e2dddfc94422ba8e15fdd35de7cd8~mv2.png/AngleLauren.tif#originWidth=1214&originHeight=1619","Angle Law","40u40 Niagara",2015,,,,,,"96726595-58bf-43e4-a0bf-5328f61515cd",2023-02-25T20:43:24Z,2023-03-03T12:38:06Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2015","/alumni/40u40/niagara/2015/lauren-angle"
"Katherine Dodge","wix:image://v1/8fde95_922d7eab93a74df2a3fc938e44757a39~mv2.jpg/Kat%20Dodge-Headshot_edited.jpg#originWidth=2000&originHeight=2114","St. Catherines Downtown Association","40u40 Niagara",2023,,,,,,"969f6cc1-bf07-4ea3-9914-334e903faec4",2024-06-11T21:57:34Z,2024-06-11T22:00:18Z,"a3583ac7-0c32-4751-bbf4-ab157b07101d","/alumni/40u40/niagara/2023","/alumni/40u40/niagara/2023/katherine-dodge"
"Mark Kawabe",,"KAATSU Canada","40u40 Niagara",2004,,,,,,"97257882-7753-4914-ad6b-8869125723ca",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2004","/alumni/40u40/niagara/2004/mark-kawabe"
"Matheos Psarakis",,"Social Ease Dance Studio","40u40 Niagara",2011,,,,,,"974644e9-f727-4a98-be7a-a53f704540cb",2023-02-25T20:43:24Z,2023-02-25T20:43:24Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2011","/alumni/40u40/niagara/2011/matheos-psarakis"
"Andrew Muehlenbeck","wix:image://v1/8fde95_c6354ebb6c4c42dd82b8db801d37e8cb~mv2.jpg/Andrew%20headshot_edited.jpg#originWidth=708&originHeight=472","Maverik Electrical Construction & Maintenance Inc","40u40 Niagara",2023,,,,,,"980b31d0-6cfa-409e-ace7-840db2f2dd01",2024-06-11T21:57:34Z,2024-06-11T22:00:18Z,"a3583ac7-0c32-4751-bbf4-ab157b07101d","/alumni/40u40/niagara/2023","/alumni/40u40/niagara/2023/andrew-muehlenbeck"
"Mary Jane Johnson","wix:image://v1/5dfc93_fdd9d5d357c9439a9ea70b1c2835e53b~mv2.jpg/Johnson-MaryJane.jpg#originWidth=918&originHeight=1286","Niagara Health","40u40 Niagara",2013,,,,,,"9825b75e-39c2-40b7-83f1-953d640a3ef8",2023-02-25T20:43:24Z,2023-03-03T00:47:46Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2013","/alumni/40u40/niagara/2013/mary-jane-johnson"
"Leslie Furness",,"Red Brush Studio for Design & Art","40u40 Niagara",2006,,,,,,"9826923d-1c2f-48de-b368-c321e08ad8c3",2023-02-25T20:43:22Z,2023-02-25T20:43:22Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2006","/alumni/40u40/niagara/2006/leslie-furness"
"Jillian Dowling","wix:image://v1/5dfc93_00e8211b00d14370ad00afaf06098b9f~mv2.jpg/Dowling-Jillian.jpg#originWidth=2130&originHeight=2663","The Restorist Method","40u40 Niagara",2017,,,,,,"983a11ce-1245-4bf9-8207-0bcc64bdf7c1",2023-02-25T20:43:25Z,2023-03-03T13:44:38Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2017","/alumni/40u40/niagara/2017/jillian-dowling"
"Karley Brooks","wix:image://v1/5dfc93_232fcce2df4f4f978018fcc27426ec46~mv2.jpg/Karley_headshot_edited.jpg#originWidth=1009&originHeight=1086","Brand BLVD.","40u40 Niagara",2019,,,,,,"984432a3-a5be-4985-b159-7a72a49548e7",2023-02-25T20:43:26Z,2023-03-04T00:24:40Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2019","/alumni/40u40/niagara/2019/karley-brooks"
"Rob Di Felice",,"Elio’s Footwear","40u40 Niagara",2008,,,,,,"987d48d8-4f8d-4ae4-8493-9cfbb91378c9",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2008","/alumni/40u40/niagara/2008/rob-di-felice"
"Sharon Reeds","wix:image://v1/5dfc93_dbb3c0dd81f74ce689759e7cade01dc0~mv2.png/Sharon%20Reeds.png#originWidth=5000&originHeight=3333","Intuitive Shipping Inc.","40u40 Niagara",2022,,,,,,"98822e69-e1bb-457c-8829-a9917d9ff1ad",2023-02-25T17:11:37Z,2023-02-28T00:57:54Z,"5dfc93e7-5f10-4575-a46e-706b5ed8fe52","/alumni/40u40/niagara/2022","/alumni/40u40/niagara/2022/sharon-reeds"
"Brent King","wix:image://v1/a3583a_275d2d71ab124350a244bff57fce5a14~mv2.png/Brent%20King.png#originWidth=1620&originHeight=1620","RORE Real Estate ","40u40",2024,,,,,,"98d0b5b9-3a6f-43d7-b8aa-9cdfd757864e",2023-06-05T20:46:00Z,2024-06-11T21:42:15Z,"8fde9584-3c6a-4a1a-a5f0-764aa9503d82","/alumni/40u40/niagara/2024","/alumni/40u40/niagara/2024/brent-king"
"Shane Weaver",,"0","40u40 Niagara",2009,,,,,,"991006e2-3f0e-48eb-9ad1-6d0a4da2a88d",2023-02-25T20:43:23Z,2023-02-25T20:43:23Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2009","/alumni/40u40/niagara/2009/shane-weaver"
"Daryl Barnhart","wix:image://v1/5dfc93_0760d19323d4475ca5c9aaa7e17f9e66~mv2.png/Daryl%20Barnhar.png#originWidth=662&originHeight=632","Niagara Region","40u40 Niagara",2020,,,,,,"9911ccfe-4880-4112-9814-a936079b73fe",2023-02-25T20:43:26Z,2023-03-03T18:38:05Z,"d98df47f-365b-4f0a-8a2d-49570b86f8c3","/alumni/40u40/niagara/2020","/alumni/40u40/niagara/2020/daryl-barnhart"
